0,1796,124
1796,0,124
0,1125,158
1125,0,158
0,2813,4
2813,0,4
0,723,39
723,0,39
0,1829,92
1829,0,92
0,333,3
333,0,3
0,3968,160
3968,0,160
0,2720,181
2720,0,181
0,1907,32
1907,0,32
0,2448,163
2448,0,163
0,4152,86
4152,0,86
0,3221,187
3221,0,187
0,3315,80
3315,0,80
0,3803,169
3803,0,169
0,4803,169
4803,0,169
0,1156,136
1156,0,136
0,2059,8
2059,0,8
0,2612,147
2612,0,147
0,3637,44
3637,0,44
0,4743,2
4743,0,2
0,181,182
181,0,182
0,1714,3
1714,0,3
0,3946,135
3946,0,135
0,3141,58
3141,0,58
0,791,191
791,0,191
0,417,181
417,0,181
0,1446,16
1446,0,16
0,641,18
641,0,18
1,515,40
515,1,40
1,4008,136
4008,1,136
1,711,81
711,1,81
1,1951,81
1951,1,81
1,3618,159
3618,1,159
1,3545,134
3545,1,134
1,256,154
256,1,154
1,618,197
618,1,197
1,1911,46
1911,1,46
1,1635,116
1635,1,116
1,4091,130
4091,1,130
1,2924,62
2924,1,62
1,3693,90
3693,1,90
1,294,23
294,1,23
1,1404,10
1404,1,10
1,4474,50
4474,1,50
1,2677,197
2677,1,197
1,1884,198
1884,1,198
1,299,8
299,1,8
1,917,173
917,1,173
1,4556,172
4556,1,172
1,3564,67
3564,1,67
1,535,142
535,1,142
1,1381,110
1381,1,110
1,2357,19
2357,1,19
1,3971,186
3971,1,186
2,1212,63
1212,2,63
2,4038,63
4038,2,63
2,4075,76
4075,2,76
2,1985,80
1985,2,80
2,3766,55
3766,2,55
2,2351,176
2351,2,176
2,3677,23
3677,2,23
2,1628,96
1628,2,96
2,583,35
583,2,35
2,1018,148
1018,2,148
2,1486,82
1486,2,82
2,1490,171
1490,2,171
2,3556,190
3556,2,190
2,3918,76
3918,2,76
2,3589,89
3589,2,89
2,804,6
804,2,6
2,593,180
593,2,180
2,1963,11
1963,2,11
2,1032,170
1032,2,170
2,3236,3
3236,2,3
2,4245,185
4245,2,185
2,1590,193
1590,2,193
2,598,81
598,2,81
2,4062,39
4062,2,39
3,3216,38
3216,3,38
3,1606,126
1606,3,126
3,3273,145
3273,3,145
3,3070,13
3070,3,13
3,4493,181
4493,3,181
3,362,116
362,3,116
3,4741,60
4741,3,60
3,3969,127
3969,3,127
3,513,170
513,3,170
3,3376,192
3376,3,192
3,2465,37
2465,3,37
3,1583,50
1583,3,50
3,1587,34
1587,3,34
3,2075,113
2075,3,113
3,4161,27
4161,3,27
3,945,197
945,3,197
3,140,199
140,3,199
3,3523,89
3523,3,89
3,4706,92
4706,3,92
3,2714,86
2714,3,86
3,348,82
348,3,82
3,3109,56
3109,3,56
3,2158,3
2158,3,3
3,1117,37
1117,3,37
3,162,119
162,3,119
3,2260,145
2260,3,145
3,300,108
300,3,108
3,1650,171
1650,3,171
3,2939,56
2939,3,56
3,2382,7
2382,3,7
3,4289,26
4289,3,26
3,1240,61
1240,3,61
3,1732,125
1732,3,125
4,1685,9
1685,4,9
4,587,188
587,4,188
4,2047,45
2047,4,45
4,4742,4
4742,4,4
4,3800,142
3800,4,142
4,2999,164
2999,4,164
4,3227,181
3227,4,181
4,2048,191
2048,4,191
4,1178,189
1178,4,189
4,3764,59
3764,4,59
4,1727,90
1727,4,90
4,4927,185
4927,4,185
4,101,116
101,4,116
4,646,189
646,4,189
4,3008,181
3008,4,181
4,3781,10
3781,4,10
4,4879,74
4879,4,74
4,3753,131
3753,4,131
4,1903,126
1903,4,126
4,4920,105
4920,4,105
4,224,1
224,4,1
4,1781,17
1781,4,17
4,3985,135
3985,4,135
4,1761,53
1761,4,53
4,4518,8
4518,4,8
4,1444,92
1444,4,92
4,1790,118
1790,4,118
5,473,55
473,5,55
5,3616,67
3616,5,67
5,3726,54
3726,5,54
5,3287,106
3287,5,106
5,4373,39
4373,5,39
5,3999,199
3999,5,199
5,4048,136
4048,5,136
5,2332,181
2332,5,181
5,4670,36
4670,5,36
5,27,162
27,5,162
5,2743,152
2743,5,152
5,840,93
840,5,93
5,2991,107
2991,5,107
5,3646,92
3646,5,92
5,2979,70
2979,5,70
5,4752,159
4752,5,159
5,1187,109
1187,5,109
5,1862,74
1862,5,74
5,427,6
427,5,6
5,4481,117
4481,5,117
5,1452,26
1452,5,26
5,3030,68
3030,5,68
5,1001,14
1001,5,14
5,2908,58
2908,5,58
5,3815,130
3815,5,130
6,1888,59
1888,6,59
6,343,98
343,6,98
6,4088,34
4088,6,34
6,3373,95
3373,6,95
6,3621,20
3621,6,20
6,645,15
645,6,15
6,2129,186
2129,6,186
6,2703,20
2703,6,20
6,4224,11
4224,6,11
6,3317,128
3317,6,128
6,1504,30
1504,6,30
6,4029,90
4029,6,90
6,2687,27
2687,6,27
6,516,23
516,6,23
6,244,63
244,6,63
6,2460,137
2460,6,137
6,4050,35
4050,6,35
7,3353,178
3353,7,178
7,2593,166
2593,7,166
7,983,152
983,7,152
7,4183,146
4183,7,146
7,2484,185
2484,7,185
7,553,198
553,7,198
7,183,126
183,7,126
7,3517,126
3517,7,126
7,484,147
484,7,147
7,3310,184
3310,7,184
7,3022,149
3022,7,149
7,4071,17
4071,7,17
7,2262,179
2262,7,179
7,2941,159
2941,7,159
7,209,120
209,7,120
7,2364,22
2364,7,22
7,217,56
217,7,56
7,3137,21
3137,7,21
7,4487,58
4487,7,58
7,1348,46
1348,7,46
7,2251,39
2251,7,39
8,2389,135
2389,8,135
8,4784,76
4784,8,76
8,2544,82
2544,8,82
8,1991,189
1991,8,189
8,2459,177
2459,8,177
8,2943,62
2943,8,62
8,2467,63
2467,8,63
8,4057,191
4057,8,191
8,1943,57
1943,8,57
8,4517,84
4517,8,84
8,415,62
415,8,62
8,45,4
45,8,4
8,2936,196
2936,8,196
8,4209,176
4209,8,176
8,3538,103
3538,8,103
8,1367,194
1367,8,194
8,1127,24
1127,8,24
8,1989,59
1989,8,59
8,245,180
245,8,180
8,810,28
810,8,28
8,3335,4
3335,8,4
8,4238,15
4238,8,15
8,725,192
725,8,192
8,4214,86
4214,8,86
8,3755,92
3755,8,92
8,4243,171
4243,8,171
8,116,55
116,8,55
9,1260,104
1260,9,104
9,2476,161
2476,9,161
9,4635,116
4635,9,116
9,2391,114
2391,9,114
9,834,140
834,9,140
9,3473,92
3473,9,92
9,2912,181
2912,9,181
9,1249,163
1249,9,163
9,3721,197
3721,9,197
9,4823,24
4823,9,24
9,4457,190
4457,9,190
9,440,99
440,9,99
9,2644,48
2644,9,48
9,1652,20
1652,9,20
9,4580,165
4580,9,165
9,270,87
270,9,87
9,3710,123
3710,9,123
