0,743,125
743,0,125
0,1552,96
1552,0,96
0,3,113
3,0,113
0,1617,198
1617,0,198
0,1036,5
1036,0,5
0,1764,71
1764,0,71
0,760,155
760,0,155
0,1236,24
1236,0,24
0,468,107
468,0,107
0,175,193
175,0,193
0,1237,78
1237,0,78
0,1534,147
1534,0,147
0,1034,136
1034,0,136
0,1961,90
1961,0,90
0,1689,161
1689,0,161
0,437,171
437,0,171
0,1051,63
1051,0,63
0,1946,142
1946,0,142
0,1202,139
1202,0,139
0,1767,78
1767,0,78
0,1137,142
1137,0,142
0,950,173
950,0,173
1,1426,57
1426,1,57
1,271,71
271,1,71
1,568,174
568,1,174
1,1052,125
1052,1,125
1,308,11
308,1,11
1,68,54
68,1,54
1,686,132
686,1,132
1,223,181
223,1,181
1,1085,94
1085,1,94
1,471,17
471,1,17
1,1187,80
1187,1,80
1,630,15
630,1,15
1,931,118
931,1,118
1,53,105
53,1,105
1,1858,97
1858,1,97
1,1781,94
1781,1,94
1,1785,23
1785,1,23
1,1415,109
1415,1,109
1,102,36
102,1,36
1,1017,114
1017,1,114
1,1960,55
1960,1,55
1,216,111
216,1,111
1,834,160
834,1,160
1,1509,139
1509,1,139
1,785,46
785,1,46
1,1086,145
1086,1,145
1,62,78
62,1,78
1,550,81
550,1,81
1,1225,126
1225,1,126
1,802,3
802,1,3
1,294,47
294,1,47
1,1335,191
1335,1,191
1,1766,55
1766,1,55
1,461,186
461,1,186
1,1807,165
1807,1,165
1,612,184
612,1,184
1,559,39
559,1,39
1,104,91
104,1,91
1,1568,134
1568,1,134
1,1064,76
1064,1,76
1,1820,149
1820,1,149
2,1704,110
1704,2,110
2,45,10
45,2,10
2,1334,150
1334,2,150
2,444,179
444,2,179
2,1680,177
1680,2,177
2,753,125
753,2,125
2,1416,177
1416,2,177
2,1372,196
1372,2,196
2,1116,63
1116,2,63
2,185,65
185,2,65
2,1263,42
1263,2,42
2,1739,49
1739,2,49
2,881,145
881,2,145
2,170,148
170,2,148
2,1134,171
1134,2,171
2,1305,159
1305,2,159
2,915,10
915,2,10
3,1236,81
1236,3,81
3,468,157
468,3,157
3,1237,171
1237,3,171
3,1961,183
1961,3,183
3,1534,106
1534,3,106
3,437,137
437,3,137
3,1051,121
1051,3,121
3,1202,123
1202,3,123
3,1767,87
1767,3,87
3,1137,172
1137,3,172
3,950,96
950,3,96
3,1946,87
1946,3,87
3,1552,68
1552,3,68
3,1617,50
1617,3,50
3,1764,28
1764,3,28
3,760,20
760,3,20
4,1006,131
1006,4,131
4,18,41
18,4,41
4,587,185
587,4,185
4,1856,168
1856,4,168
4,868,177
868,4,177
4,685,87
685,4,87
4,1250,152
1250,4,152
4,1291,156
1291,4,156
4,730,82
730,4,82
4,1539,87
1539,4,87
4,1702,170
1702,4,170
4,1332,159
1332,4,159
4,1373,189
1373,4,189
4,1507,193
1507,4,193
4,1625,21
1625,4,21
4,747,157
747,4,157
4,1670,68
1670,4,68
4,121,105
121,4,105
4,406,173
406,4,173
4,463,140
463,4,140
4,414,111
414,4,111
4,97,68
97,4,68
4,1821,185
1821,4,185
4,1691,106
1691,4,106
4,28,188
28,4,188
4,1915,79
1915,4,79
4,1289,18
1289,4,18
4,472,3
472,4,3
4,1932,101
1932,4,101
4,757,148
757,4,148
4,1082,195
1082,4,195
4,895,79
895,4,79
4,1977,180
1977,4,180
4,21,198
21,4,198
4,131,81
131,4,81
4,1424,81
1424,4,81
4,1859,197
1859,4,197
4,1168,181
1168,4,181
4,1396,11
1396,4,11
5,1579,28
1579,5,28
5,941,58
941,5,58
5,201,101
201,5,101
5,1478,45
1478,5,45
5,1161,147
1161,5,147
5,714,23
714,5,23
5,1279,98
1279,5,98
5,1076,39
1076,5,39
5,251,61
251,5,61
5,1585,169
1585,5,169
5,971,74
971,5,74
5,1215,173
1215,5,173
5,963,6
963,5,6
5,886,100
886,5,100
5,890,74
890,5,74
5,1244,98
1244,5,98
5,1854,87
1854,5,87
5,1647,198
1647,5,198
5,1521,71
1521,5,71
5,423,69
423,5,69
5,1399,78
1399,5,78
5,505,197
505,5,197
5,940,78
940,5,78
5,245,84
245,5,84
5,1973,110
1973,5,110
5,664,62
664,5,62
5,371,158
371,5,158
5,1343,171
1343,5,171
5,1701,196
1701,5,196
6,111,151
111,6,151
6,1404,2
1404,6,2
6,225,116
225,6,116
6,1441,123
1441,6,123
6,1876,57
1876,6,57
6,567,173
567,6,173
6,742,63
742,6,63
6,1665,46
1665,6,46
6,1799,80
1799,6,80
6,1104,7
1104,6,7
6,600,130
600,6,130
6,1836,89
1836,6,89
6,1596,88
1596,6,88
6,1710,45
1710,6,45
6,539,69
539,6,69
6,1564,18
1564,6,18
6,1499,6
1499,6,6
6,507,152
507,6,152
6,1186,65
1186,6,65
6,812,59
812,6,59
6,410,129
410,6,129
6,8,97
8,6,97
6,707,44
707,6,44
6,695,139
695,6,139
6,1724,108
1724,6,108
6,350,96
350,6,96
6,1212,100
1212,6,100
6,521,28
521,6,28
6,1517,55
1517,6,55
6,1440,191
1440,6,191
6,879,163
879,6,163
6,1367,22
1367,6,22
6,139,134
139,6,134
6,363,127
363,6,127
7,946,64
946,7,64
7,385,171
385,7,171
7,1621,83
1621,7,83
7,1048,38
1048,7,38
